job_title,resume_index,category,experience_level,match_score,resume_preview
HR Manager,1056,SALES,Senior,0.0058,"         SALES ASSOCIATE         Summary      Courteous and dependable sales accociate, skilled at balancing customer needs and company demands. Effec"
HR Manager,1057,SALES,Senior,0.0,"         SALES ASSOCIATE       Career Focus    I am a dedicated, hardworking woman. I am trying to provide for a growing family. I am great with peopl"
HR Manager,1058,SALES,Senior,0.0519,         SALES TEAM       Executive Summary     Results-focused management professional offering 25 years of progressive leadership experience. Transf
HR Manager,1059,SALES,Senior,0.0408,         SALES ASSOCIATE       Summary    Punctual retail sales professional focused on exceeding expectations and building customer loyalty. Flexible
HR Manager,1060,SALES,Senior,0.1182,"         SALES EXECUTIVE       Summary    SALES EXECUTIVE Results driven, customer centered sales executive with 24 plus years of experience in differ"
HR Manager,1061,SALES,Senior,0.0055,"         SALES MANAGER       Professional Summary    Accomplished and energetic with a solid history of achievement in sales.
 Motivated leader with s"
HR Manager,1062,SALES,Senior,0.0128,"         SALES CLERK         Summary    Conscientious, enthusiastic and outgoing Retail Sales Associate with more than 2 years in the retail industry."
HR Manager,1063,SALES,Senior,0.0,         SALES ASSOCIATE       Summary     SALES & BUSINESS DEVELOPMENT  Business development professional with 14 + years being successful at acquiri
HR Manager,1064,SALES,Senior,0.0051,         SALES EXECUTIVE       Summary     Sales and Customer Service Professional with proven record of accomplishment growing client list and mainta
HR Manager,1065,SALES,Mid,0.0,         SALES ASSOCIATE       Summary    Actively seeking a Full Time position in Technology within an organization utilizing my skillset and innovat
HR Manager,1066,SALES,Senior,0.0,"         SALES REPRESENTATIVE       Summary     Food service worker with fast food, retail and customer service experience. Trained in food safety and"
HR Manager,1067,SALES,Senior,0.005,         D2B SALES       Career Overview     Highly enthusiastic customer service professional with 10 years client interface experience.Reliable Cust
HR Manager,1068,SALES,Senior,0.0057,         SALES ASSOCIATE       Summary    Serviceoriented employee with 19 year background in Customer Service. Dedicated to making customers happy an
HR Manager,1069,SALES,Senior,0.0047,         SALES ASSOCIATE         Summary      Reliable and friendly worker who quickly learns and masters new concepts and skills. Passionate about he
HR Manager,1070,SALES,Senior,0.0058,         SALES ASSOCIATE             Highlights        Computer Proficiency Client Relations              Experience      Sales Associate    October 2
HR Manager,1071,SALES,Senior,0.0244,"         MERCHANDISER, SALES       Summary     [Job Title] equipped with the excellent negotiation skills, market insight and business acumen necessar"
HR Manager,1072,SALES,Senior,0.0177,         OUTBOUND SALES           Career Overview    Call Center Representative versed in customer support in high call volume environments. Superior 
HR Manager,1073,SALES,Senior,0.0084,         SALES CLERK         Summary of Skills            OSHA inspections  Exceptional interpersonal skills  New hire orientation  Compensation/payro
HR Manager,1074,SALES,Senior,0.0,"         SALES ASSOCIATE       Professional Summary    Food service worker with fast food, retail and customer service experience. Trained in food saf"
HR Manager,1075,SALES,Senior,0.0182,         SALES MANAGER         Highlights         MS Office proficiency  Microsoft Outlook  Lotus Notes     Team leadership  Exceptional time manageme
HR Manager,1076,SALES,Senior,0.0,         SALES REPRESENTATIVE       Professional Summary    Experience sales rep with territory management and closing experience. Computer proficient
HR Manager,1077,SALES,Mid,0.0,"         SALES ASSOCIATE       Summary      Assertive, outgoing professional with ability to work independently and handle simultaneous projects.  A d"
HR Manager,1078,SALES,Senior,0.0299,"        JS         SALES REPRESENTATIVE-PSR       Summary     Customer-oriented, strategic-thinking Sales and Management Professional with over 10+ ye"
HR Manager,1079,SALES,Senior,0.0105,        GM         SALES ASSOCIATE       Summary     Looking for a company to grow with and continue customer relations in the industry I have came to
HR Manager,1080,SALES,Senior,0.0,       Camryn  Hilliard         Professional Summary     Highly motivated Sales Associate with extensive customer service and sales experience. Outgoi
HR Manager,1081,SALES,Senior,0.0,         SALES ASSOCIATE           Summary     Dedicated Sales Associate offering  [Number]  years of success in fostering quality shopping experience
HR Manager,1082,SALES,Senior,0.0107,"         SALES ASSOCIATE         Summary    Reliable and punctual Sales Associate who possesses an excellent work ethic and more than fifteen
years in"
HR Manager,1083,SALES,Senior,0.0096,"         SALES SUPPORT           Experience      SALES SUPPORT    February 2002   to   January 2010     Company Name   －   City  ,   State      Direct"
HR Manager,1084,SALES,Senior,0.0188,         SALES ASSOCIATE       Summary     Experienced Manager at HyVee Grocery Store with excellent client and project management skills. Action-orie
HR Manager,1085,SALES,Senior,0.028,         SALES ASSOCIATE/MERCHANDISER       Experience      Sales Associate/Merchandiser     Jul 2014   to   Current      Company Name         Investi
HR Manager,1086,SALES,Senior,0.026,         SALES REPRESENTATIVE       Summary     Ambitious Yard Manager with more than 15 years of management experience in the Oil and Gas and Transpo
HR Manager,1087,SALES,Senior,0.0142,         SALES ASSOCIATE      ABIGAIL    FULTON       Accomplishments      Demonstrated strong communication skills through extensive work with a dive
HR Manager,1088,SALES,Senior,0.0269,         SALES CONSULTANT       Professional Summary     Customer Follow-up ensured that customers were satisfied with company products and services b
HR Manager,1089,SALES,Senior,0.005,         SALES ASSOCIATE/CASHIER       Summary       Friendly Sales Associate proficient in managing all areas of sales and customer service in fast-p
HR Manager,1090,SALES,Senior,0.0051,"         SALES ASSOCIATE           Summary    To utilize my business, communication, and human relation skills to further myself in the organization I"
HR Manager,1091,SALES,Senior,0.0,"         SALES ENGINEER           Summary    I am currently looking to advance my career in a position that offers a greater challenge, and the opport"
HR Manager,1092,SALES,Senior,0.0248,"         TIMESHARE SALES       Summary     I am extremely confident that my skills, mentorship, education and experience will set me apart from the re"
HR Manager,1093,SALES,Senior,0.0238,"         SALES ASSOCIATE       Summary      Customer-focused management professional, with successful track record of leading and managing teams . Qua"
HR Manager,1094,SALES,Senior,0.0044,         SALES ASSOCIATE       Professional Summary    Sales professional offering nearly 4 years experience in sales and sales management in a retail
HR Manager,1095,SALES,Senior,0.0,"         SALES ASSOCIATE       Summary    I have been with IBC for nearly a year, and I am looking forward to continuing my carreer as the Sales Lead "
HR Manager,1096,SALES,Senior,0.0,"         SALES REP       Summary      Sales Executive  offering outstanding sales presentation, communication, closing skills,  and  team management s"
HR Manager,1097,SALES,Senior,0.0176,"         SALES ASSOCIATE           Summary     To
further my career in sales, customer satisfaction and grow in business
development.       Highlights"
HR Manager,1098,SALES,Mid,0.0201,"         SALES ASSOCIATE         Core Qualifications        Working knowledge of Microsoft Office (Word, PowerPoint, Excel, Outlook, Publisher        "
HR Manager,1099,SALES,Senior,0.0207,         CENTER SALES         Summary     Results-oriented customer service manager with diverse background in management and customer service. Dedica
HR Manager,1100,SALES,Senior,0.0,         SALES ASSOCIATE         Skill Highlights          Great ability to multi-task  Self-Starter and driven  Extensive customer services and careg
HR Manager,1101,SALES,Senior,0.0066,         SALES AGENT             Core Qualifications          Compliance Policies and Procedures (CSC)  People Soft Query (DynCorp)  Experienced in th
HR Manager,1102,SALES,Entry,0.0,         SALES ASSOCIATE       Summary    My goal is to become associated with a company where i can utilize my skills and gain further experience whi
HR Manager,1103,SALES,Senior,0.0049,         SALES MANAGER       Summary    Friendly and enthusiastic with over six years of specialization in hospitality. Able to learn new tasks quickl
HR Manager,1104,SALES,Senior,0.0065,         SALES ENGINEER       Profile     Write professional summary using keywords for application scanning robots.  Tailor resume to specific advert
HR Manager,1105,SALES,Senior,0.0073,         SALES ASSOCIATE         Summary     Accountable Retail Sales Associate demonstrating a high level of ownership and initiative. Possessing 2 y
HR Manager,1106,SALES,Senior,0.0051,"         SALES MANAGER         Summary    Driven sales and marketing professional with strong track record of planning, organizing, generating leads, "
HR Manager,1107,SALES,Mid,0.0079,"         SALES ASSOCIATE       Summary    Punctual, customer-focused professional focused on exceeding expectations and building customer loyalty. Fle"
HR Manager,1108,SALES,Senior,0.0,         SALES ASSOCITE       Professional Summary    Dedicated to motivated to maintain customer satisfaction and contribute to company success. Skil
HR Manager,1109,SALES,Senior,0.0051,         SALES REPRESENTATIVE       Summary    A customer service representative in the hospitality industry seeking employment with a well-establishe
HR Manager,1110,CONSULTANT,Senior,0.1945,         CONSULTANT       Summary      Human Resource Professional  highly effective at incorporating creative leadership skills to achieve business o
HR Manager,1111,CONSULTANT,Senior,0.0,"         IT CONSULTANT           Summary      Over Seven years of Software Application Development, Application Support, Testing and Implementation ex"
HR Manager,1112,CONSULTANT,Senior,0.0,           CONSULTANT         Professional Summary    Accomplished seller with marketing and entrepreneurial chops. Proven record of exceeding service
HR Manager,1113,CONSULTANT,Senior,0.0,"         CONSULTANT       Professional Summary     High-achieving management professional and effective consultant possessing excellent communication,"
HR Manager,1114,CONSULTANT,Senior,0.0048,"         CONSULTANT         Summary     
PC Technician, Security Analyst, and Security Services - Identity Management
 


  Solutions-oriented
 with n"
HR Manager,1115,CONSULTANT,Senior,0.0,         CONSULTANT         Core Qualifications          Ganesh Seetharaman is a senior IT infrastructure specialist and Ganesh has just finished an i
HR Manager,1116,CONSULTANT,Senior,0.0174,         CONSULTANT           Professional Summary    Substance Abuse  Counselor  specializing in assessments.   Responsible self-starter who communic
HR Manager,1117,CONSULTANT,Senior,0.0051,"         IT CONSULTANT       Career Overview     Network administration veteran with extensive experience  building, improving, supporting and archite"
HR Manager,1118,CONSULTANT,Senior,0.022,         CONSULTANT           Professional Profile     Highly motivated and self-driven Systems Analyst with vast experience in various environments a
HR Manager,1119,CONSULTANT,Senior,0.0,"         CONSULTANT       Career Focus    To obtain a position in the area of SAP Consulting, utilizing my skills, academic background and past work e"
HR Manager,1120,CONSULTANT,Senior,0.0,         CONSULTANT       Professional Profile    To obtain a tax accountant position that offers me the opportunity to actively apply the knowledge a
HR Manager,1121,CONSULTANT,Senior,0.0112,"         CONSULTANT           Summary    Professional, dedicated hard worker. Over 10 years of Customer Service Experience. Self-motivated inside Sale"
HR Manager,1122,CONSULTANT,Senior,0.0384,"         CONSULTANT           Summary     [job title] with more than [number] years of experience planning, developing and implementing [program or pr"
HR Manager,1123,CONSULTANT,Senior,0.0,"         CONSULTANT           Professional Summary     AUDIT DIRECTOR Extensive experience in developing and redesigning internal audit departments, d"
HR Manager,1124,CONSULTANT,Senior,0.0467,         CONSULTANT           Career Overview    Vidya is a Graduate in Computer Science with over 9 years of professional experience in Customer Rela
HR Manager,1125,CONSULTANT,Senior,0.0,"         CONSULTANT       Profile    Around 5 years of experience in Gathering Requirements, design, development, testing and implementing solutions i"
HR Manager,1126,CONSULTANT,Senior,0.012,"           CONSULTANT       Professional Summary         
















Astute
and innovative attorney with strong ability to develop and implement "
HR Manager,1127,CONSULTANT,Senior,0.0,"         CONSULTANT           Summary     Master's degree in Computer Science with twenty-five years of experience designing, implementing, and mainta"
HR Manager,1128,CONSULTANT,Senior,0.0,"         CONSULTANT           Career Focus    Analytical and results oriented professional with 2+ years of extensive experience in conducting, analyz"
HR Manager,1129,CONSULTANT,Senior,0.0063,"         CONSULTANT           Summary      Hard-working, entry-level Office Assistant, looking to apply my education and experience to a job in Admini"
HR Manager,1130,CONSULTANT,Senior,0.0132,"         CONSULTANT       Summary     Resourceful Marketing Manager accomplished in all aspects of program and project management, content/collateral "
HR Manager,1131,CONSULTANT,Senior,0.0067,         CONSULTANT       Summary    Transition from an Application Developer and secure a position as a Business Analyst or Technical liaison with a 
HR Manager,1132,CONSULTANT,Senior,0.009,         CONSULTANT       Summary     An accomplished and results-driven  MARKETING AND SALES MANAGER AND PROFESSIONAL  with extensive experience in n
HR Manager,1133,CONSULTANT,Senior,0.0,         CONSULTANT         Professional Summary       Health care Administrative Assistant with 3 years of experience    Experience in the health fie
HR Manager,1134,CONSULTANT,Mid,0.0,"         CONSULTANT       Summary    USE MY SKILLS TO MEET THE REQUIREMENTS OF THE 
		COMPANY I WORK FOR IN ORDER TO COMPLETE THE  
		COMPANIES GOALS."
HR Manager,1135,CONSULTANT,Senior,0.0,"         CONSULTANT         Education and Training      Master of Health Administration     2015     University of Missouri   －   City  ,   State     "
HR Manager,1136,CONSULTANT,Senior,0.0037,"         CONSULTANT       Summary    Building Design and Construction Manager
Extensive management leadership in successful operations, devising strat"
HR Manager,1137,CONSULTANT,Senior,0.0073,         CONSULTANT       Professional Profile    Consultant/System Engineer with 6  years in HealthCare IT. Primary focus has been on Linux with a re
HR Manager,1138,CONSULTANT,Senior,0.02,"         CONSULTANT         Profile     A highly accomplished, skilled and talented Consulting manager with a thorough understanding of the Software d"
HR Manager,1139,CONSULTANT,Senior,0.0,         IT CONSULTANT         Professional Summary     Highly qualified Electronics Engineering Technician with training and experience in electrical
HR Manager,1140,CONSULTANT,Senior,0.0504,         CONSULTANT       Professional Summary    Over 15 years of experience in the Non-profit social services sector. Specific target populations: u
HR Manager,1141,CONSULTANT,Senior,0.0367,"         CONSULTANT       Experience     09/2016   to   08/2017     CONSULTANT    Company Name   －   City  ,   State      Supports the planning, organ"
HR Manager,1142,CONSULTANT,Senior,0.0036,         CONSULTANT       Summary    College graduate with interest in insurance claims work. Proven record of success in all endeavors. Strong work e
HR Manager,1143,CONSULTANT,Senior,0.0065,"         CONSULTANT       Summary     As a proud Microsoft employee, I'm driven by Customer obsession, Growth Mindset and One Microsoft principles. In"
HR Manager,1144,CONSULTANT,Senior,0.1347,         CONSULTANT         Highlights           Employee relations     Performance management strategies   Excellent interpersonal and coaching skill
HR Manager,1145,CONSULTANT,Senior,0.048,"         CONSULTANT             Experience     07/2011   -   Current     Company Name   －   City  ,   State    Consultant        Developed new busines"
HR Manager,1146,CONSULTANT,Senior,0.0423,         CONSULTANT       Summary    Military veteran and PhD with a breadth of professional experience. Proven expertise in long- and short-term proj
HR Manager,1147,CONSULTANT,Senior,0.0,         CONSULTANT         Qualifications          I am a senior IT infrastructure specialist and have 7 years of OEM administration and 6 years of D
HR Manager,1148,CONSULTANT,Senior,0.0499,         CONSULTANT       Summary     A dynamic public relations professional with 15 years of experience in developing integrated communications and 
HR Manager,1149,CONSULTANT,Senior,0.029,         CONSULTANT           Summary     I consider myself to be a charismatic and persuasive Marketing Manager offering expertise in property manage
HR Manager,1150,CONSULTANT,Senior,0.0046,"         CONSULTANT       Executive Profile     Marketing Executive offering outstanding presentation, communication and cross-cultural team managemen"
HR Manager,1151,CONSULTANT,Senior,0.0083,         CONSULTANT           Executive Profile    P&L MANUFACTURING/ENGINEERING & SUPPLY CHAIN EXECUTIVE Increasing Revenues  Profitability and EBITD
HR Manager,1152,CONSULTANT,Senior,0.0242,         IT CONSULTANT       Career Overview    Director of Information Technology More than two decades of sound IT leadership in areas including IT 
HR Manager,1153,CONSULTANT,Senior,0.0,         IT CONSULTANT       Professional Summary    Support Engineer with Public Trust Clearance and 10 years of Information Technology experience in
HR Manager,1154,CONSULTANT,Senior,0.0101,         CONSULTANT       Executive Profile     Accomplished high-energy Executive Manager with a strong background in manufacturing engineering and  
HR Manager,1155,CONSULTANT,Senior,0.0573,         CONSULTANT       Summary     Friendly and enthusiastic [Job Title] with [Number] years of specialization in [Type of Restaurant]. Able to lea
HR Manager,1156,CONSULTANT,Senior,0.0373,         CONSULTANT           Summary    Accomplished and highly skilled Controller with a proven ability to impact corporate performance through skil
HR Manager,1157,CONSULTANT,Senior,0.0,"        Qualifications        Microsoft Office Specialist, Symantec Endpoint Protection, Symantec Backup Exec., A+, Network+; Expert use of Service Ma"
HR Manager,1158,CONSULTANT,Senior,0.0028,"         CONSULTANT           Profile    Results driven and team oriented reservoir engineer with extensive experience in reservoir management, enhanc"
HR Manager,1159,CONSULTANT,Senior,0.0086,"         CONSULTANT           Executive Profile    As a professional in health care for over 40 years, I have had numerous experiences, clinical and n"
HR Manager,1160,CONSULTANT,Senior,0.005,         CONSULTANT           Career Overview     Macintosh Expert with 20 years in technical and customer support roles. Experience in back-end progr
HR Manager,1161,CONSULTANT,Senior,0.006,"         CONSULTANT       Summary     Accomplished Senior Business Systems Analyst with over 10 years of business process, project management, and tec"
HR Manager,1162,CONSULTANT,Mid,0.0778,"         CONSULTANT       Summary    Transitioning Military Professional eager to apply acquired skills to serve Aflac and the
          healthcare in"
HR Manager,1163,CONSULTANT,Mid,0.0,"         CONSULTANT         Profile    Knowledge of most common operating system
*Superior troubleshooting ability 
*Ability to install and configure "
HR Manager,1164,CONSULTANT,Senior,0.0035,         CONSULTANT           Career Overview    Ten years of experience with Cerner implementations as a Consultant and Employee. Experience with all
HR Manager,1165,CONSULTANT,Senior,0.0044,"         CONSULTANT       Professional Summary    Highly organized Microbiologist successful at managing people and time, with expertise in Molecular "
HR Manager,1166,CONSULTANT,Senior,0.0,         CONSULTANT         Skills          Assessment  Project Management - Consult with clients to gain detailed information used to develop compreh
HR Manager,1167,CONSULTANT,Senior,0.0123,"         CONSULTANT       Summary    I am an experienced Program Manager, delivering enterprise-grade on-premises and SaaS products at Microsoft while"
HR Manager,1168,CONSULTANT,Senior,0.0,"         CONSULTANT         Education and Training     2016     MPH, George Washington University Bangladesh Medical College, University of Dhaka   Ci"
HR Manager,1169,CONSULTANT,Senior,0.0043,"         CONSULTANT       Summary    Position in Accounting/Regulatory or banking operations      Highlights        Microsoft Office, Lotus Notes, Qui"
HR Manager,1170,CONSULTANT,Senior,0.2916,"         CONSULTANT           Summary    HR Professional with nearly 5 years of experience with expertise in HR Operations, Benefits, Employee Relatio"
HR Manager,1171,CONSULTANT,Senior,0.0,"         CONSULTANT         Core Qualifications          SKILLS AND ACTIVITIES  Volunteer English Teacher for ""Teach India""; Challenge for Charity; SQ"
HR Manager,1172,CONSULTANT,Senior,0.033,         CONSULTANT           Highlights        TECHNOLOGY SKILLS Visual Basic * HTML * JavaScript * SQL * XML * Python * MVC * FileMaker * PHP * Adva
HR Manager,1173,CONSULTANT,Senior,0.019,"         CONSULTANT       Profile     

Skilled professional with 15 years of
experience in electrical and quality engineering for numerous engineerin"
HR Manager,1174,CONSULTANT,Senior,0.0058,"         CONSULTANT           Summary     Solutions-focused, versatile management professional offering a comprehensive background supporting U.S. mil"
HR Manager,1175,CONSULTANT,Senior,0.0446,         CONSULTANT         Executive Profile     Visionary Operations Executive with solid experience managing all levels of multiple projects includ
HR Manager,1176,CONSULTANT,Senior,0.0,         CONSULTANT       Career Overview    A highly motivated techno-functional and business savvy professional desire to obtain a position as IT Ma
HR Manager,1177,CONSULTANT,Mid,0.0,         CONSULTANT       Skills           Financial aptitude with In-depth knowledge of sourcing vendors for medical supplies   Specifically with pur
HR Manager,1178,CONSULTANT,Senior,0.0421,         CONSULTANT       Summary    Business focused professional with a passion for healthcare and patients. Leverage experience and expertise to he
HR Manager,1179,CONSULTANT,Mid,0.0,"         CONSULTANT       Summary    In-depth knowledge and understanding of numerous software packages and operating systems.
     Skilled in Databas"
HR Manager,1180,CONSULTANT,Senior,0.0035,"         CONSULTANT       Career Overview      More than 6 years of experience in Manufacturing & Distributions environments, including 4 years in Ora"
HR Manager,1181,CONSULTANT,Mid,0.0,"         CONSULTANT           Executive Profile     Broadcast Management, Media Sales, Radio Station Programming and On-Air Broadcast execution is whe"
HR Manager,1182,CONSULTANT,Mid,0.0,         CONSULTANT       Objective    Enthusiastic Pharmacist with a variety of experience in community pharmacy including compounding and managerial
HR Manager,1183,CONSULTANT,Senior,0.0,"         CONSULTANT           Professional Overview    Masters of Social Work Performed medical social work services for over 10 years, in multiple en"
HR Manager,1184,CONSULTANT,Senior,0.0,         IT CONSULTANT           Professional Summary    Talented IT professional specializing in leading high-performing and multi-disciplinary teams
HR Manager,1185,CONSULTANT,Senior,0.0,         CONSULTANT         Summary    Results-oriented California CPA who adapts seamlessly to constantly evolving accounting processes and technolog
HR Manager,1186,CONSULTANT,Mid,0.0,"         CONSULTANT         Summary     Over 20 years experience working with IFC on many sectors - oil and gas, mining, renewable energy and        S"
HR Manager,1187,CONSULTANT,Senior,0.0,"         IT CONSULTANT           Professional Profile    Accomplished Senior IT Engineer with
demonstrated ability to analyze business requirements an"
HR Manager,1188,CONSULTANT,Senior,0.0178,         CONSULTANT           Executive Profile     Innovative professional with more than 15 years of experience poised to bring talent and vision to
HR Manager,1189,CONSULTANT,Mid,0.0353,         CONSULTANT       Executive Profile    Over 5 years experience in the marijuana industry. Managing and assisting in building up a marijuana bu
HR Manager,1190,CONSULTANT,Senior,0.0,"         IT CONSULTANT           Professional Summary    Self-motivated, detail oriented Senior Computer/Network Technician with 20 years experience i"
HR Manager,1191,CONSULTANT,Senior,0.0227,"         CONSULTANT         Summary     Versatile Management Professional trained in Insurance, Healthcare, Project Management, and Operational Leader"
HR Manager,1192,CONSULTANT,Senior,0.0091,"         CONSULTANT           Professional Summary     Certified Nursing Assistant with experience serving chronically ill patients, including assisti"
HR Manager,1193,CONSULTANT,Senior,0.0153,"         CONSULTANT       Career Overview      Experienced self-starter who is highly customer service-oriented, organized and possesses strong time m"
HR Manager,1194,CONSULTANT,Senior,0.0025,         CONSULTANT       Summary    Media Planner and Media Buyer roles handled in the adverstising industry with a total work experience of 4+ years
HR Manager,1195,CONSULTANT,Senior,0.0,         CONSULTANT           Summary    7 years of professional IT experience with Masters degree in computer applications; worked mainly with Java (
HR Manager,1196,CONSULTANT,Senior,0.0142,"         CONSULTANT         Professional Summary     Highly motivated female with over 3years management experience and exceptional people skills, loo"
HR Manager,1197,CONSULTANT,Senior,0.1431,         CONSULTANT       Career Focus     Business Professional acutely focused on customer service and network building. Promptly develops vital rel
HR Manager,1198,CONSULTANT,Senior,0.0119,"         CONSULTANT               Experience      Consultant    January 2012       Company Name   －   City  ,   State      Provided programmatic and o"
HR Manager,1199,CONSULTANT,Senior,0.0655,         CONSULTANT           Executive Profile     Visionary and genetically upbeat executive with experience managing multiple projects all levels i
HR Manager,1200,CONSULTANT,Senior,0.054,"         SENIOR CONSULTANT           Experience      Senior Consultant  ,     09/2015   to   Current     Company Name   –   City  ,   State      Manag"
HR Manager,1201,CONSULTANT,Senior,0.0,"         MANAGING CONSULTANT       Summary    Highly accomplished Management Consultant /
Senior Business Analyst with a verifiable track record of ma"
HR Manager,1202,CONSULTANT,Senior,0.078,"         STAFF CONSULTANT       Summary    Experienced professional with project management skills and experience in marketing, supply, and financial "
HR Manager,1203,CONSULTANT,Senior,0.0567,"         LEASING CONSULTANT       Summary    Microsoft Office (4 years), Sales (4 years), Quickbooks (4 years), Performance Management (2 years),
Acco"
HR Manager,1204,CONSULTANT,Senior,0.0054,         CONSTRUCTION CONSULTANT       Summary    To secure a project management position with a dynamic organization where I can be contribute to a t
HR Manager,1205,CONSULTANT,Mid,0.0202,"         COLOR CONSULTANT       Summary    Adaptable and ambitious administrative professional with 5+ years experience in accounting and finance, rea"
HR Manager,1206,CONSULTANT,Senior,0.0,"         JEWELRY CONSULTANT           Summary    As you will see on my resume, I have the required experience, education, and training you seek in a c"
HR Manager,1207,CONSULTANT,Senior,0.0,         PRINCIPAL CONSULTANT       Professional Summary    Financial/Business Analyst with over fifteen years of experience in the financial sector. 
HR Manager,1208,CONSULTANT,Senior,0.0353,         COMMUNICATIONS CONSULTANT         Summary     Seasoned  Marketing Communications Professional  with a comprehensive background managing highl
HR Manager,1209,CONSULTANT,Senior,0.0145,"         LEASING CONSULTANT       Executive Summary      Dedicated leasing consultant, highly skilled in conflict resolution and customer relations.  "
HR Manager,1210,CONSULTANT,Senior,0.0073,         ENGINEERING CONSULTANT           Professional Summary    To deliver value in a professional position in the oil and gas industry that utilize
HR Manager,1211,CONSULTANT,Senior,0.008,"         SR. CONSULTANT           Professional Summary     A dedicated, versatile, and results-driven professional with 20+ years of IT experience.  A"
HR Manager,1212,CONSULTANT,Entry,0.0309,"         FRAGRANCE CONSULTANT         Licenses     Phlebotomy Certification 2014
  Electrocardiogram Certification 2014       Skill Highlights        "
HR Manager,1213,CONSULTANT,Senior,0.004,         OWNER/PRINCIPLE CONSULTANT       Executive Profile     Education and project management consultant with a career path that emphasizes strateg
HR Manager,1214,CONSULTANT,Senior,0.0,"         WMS CONSULTANT         Objective     Looking for the position of a supply chain consultant, where I can optimize a company's business, by  pr"
HR Manager,1215,CONSULTANT,Senior,0.0218,         PROCESS CONSULTANT           Professional Summary     Experienced operations manager and entrepreneur who built 4.5 million dollar company wi
HR Manager,1216,CONSULTANT,Senior,0.0217,         MANAGEMENT CONSULTANT       Summary     Human capital manager and operations strategist who works with cross-functional teams to translate or
HR Manager,1217,CONSULTANT,Senior,0.0171,         CONSULTANT TO OWNER           Education      Florida International University     1984       Bachelors Degree  :   Hospitality Management    
HR Manager,1218,CONSULTANT,Senior,0.0,       Pavithra  Shetty           Summary     Customer-oriented Principal Consultant knowledgeable about developing and implementing successful busine
HR Manager,1219,CONSULTANT,Senior,0.0115,"           MEDIA CONSULTANT         Professional Summary    FILM &MEDIA |PUBLIC SPEAKING &COMMUNICATIONS |PRODUCTION |EDITING |STAFF MANAGEMENT
SUMMAR"
HR Manager,1220,CONSULTANT,Senior,0.004,         BUSINESS CONSULTANT       Professional Summary     IT Business/Sales/Operations position where my experience and technical knowledge can cont
HR Manager,1221,CONSULTANT,Senior,0.0164,         CONSULTANT ACCOUNT       Summary    This letter is to express my interest in your          . I believe that my skills and qualifications make
HR Manager,1222,CONSULTANT,Senior,0.0113,"         PRINCIPAL CONSULTANT       Summary    Supply
Chain and Logistics & management professional with traditional supply chain and transformation e"
HR Manager,1223,CONSULTANT,Senior,0.0,         LEASING CONSULTANT       Summary    To attain a position with a client and team oriented business that promotes my customer service aptitude 
HR Manager,1224,CONSULTANT,Senior,0.0192,"         MARKETING CONSULTANT           Summary     Value Creator, Marketing Executive:  Versatile strategic leader with over 15 years in corporate ma"
HR Manager,1225,DIGITAL-MEDIA,Mid,0.0,         DIGITAL MEDIA BUYER         Professional Summary     Versatile digital marketer bringing        Highlights          Pay Per Click (PPC)  Goog
HR Manager,1226,DIGITAL-MEDIA,Mid,0.0,         DIGITAL MEDIA INTERN       Summary    Competent and reliable professional seeking an internship or co-op position that will allow me to apply
HR Manager,1227,DIGITAL-MEDIA,Senior,0.0,"         DIGITAL MEDIA PRODUCER       Summary    Experienced and innovative Digital Media Producer with expertise in video production, as videographer"
HR Manager,1228,DIGITAL-MEDIA,Mid,0.0,         DIGITAL MEDIA MANAGER       Professional Overview     Talented media planner offering exceptional strengths in executing paid digital media c
HR Manager,1229,DIGITAL-MEDIA,Senior,0.0989,         DIGITAL MEDIA SALES CONSULTANT       Summary     Dedicated and highly seasoned advertising employee with over 19 years of inside and outside 
HR Manager,1230,DIGITAL-MEDIA,Senior,0.0376,         DIGITAL MEDIA CONSULTANT       Summary     Dynamic and results-driven Outside Sales and Territory Manager with over 15 years of successful ne
HR Manager,1231,DIGITAL-MEDIA,Senior,0.0203,         BUSINESS DEVELOPMENT & DIGITAL MEDIA MARKETING SPECIALIST         Summary    A self-starter and dynamic professional with over nine years of 
HR Manager,1232,DIGITAL-MEDIA,Senior,0.0108,"         VP DIGITAL MEDIA SERVICES AND CONTENT DISTRIBUTION       Professional Summary    ""A cross-functional product, operations & technology leader "
HR Manager,1233,DIGITAL-MEDIA,Senior,0.0,"         MONITOR TECH           Summary     Knowledge of modern office methods and procedures, filing, telephone techniques, and office equipment. Abi"
HR Manager,1234,DIGITAL-MEDIA,Senior,0.0,"         SPRINT ISP MANAGEMENT TO THE VENDOR             Qualifications          Windows 95-XP-Windows 7/8.8,1/10  Windows NT/2000/2003/2008/2012  Red"
HR Manager,1235,DIGITAL-MEDIA,Senior,0.0035,         SOCIAL ENGAGE SALES       Summary    My Current role represents Komli's entire social media business across Thailand. I take Komli's social o
HR Manager,1236,DIGITAL-MEDIA,Mid,0.0,         LEAD ARTIST       Summary    I'm a fast-learning and enthusiastic animator seeking professional experience. I have over 7 years of formal art
HR Manager,1237,DIGITAL-MEDIA,Senior,0.0,         PROGRAMMATIC MEDIA SUPERVISOR           Work History            Company Name                Experience     04/2017   to   Current     Program
